,Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio
644,2021-10-06,D,Finance,834295,384206,36470,6271999,537340,3275750,21128386,12756,0.4446021326899299,23.09735249718957,2.1094757693908948,0.43864636379138117,0.4181500344009865
645,2021-10-07,B,Finance,963038,12859,76729,1130541,476729,8057097,15409039,49807,-2.0798885620508667,41.18172492652708,1.4082886956882446,0.23648777528733045,0.5566206938053737
646,2021-10-08,D,Technology,967260,134736,67187,6477068,820527,8542092,66982947,42914,-1.6563480941385436,31.3575796739712,1.0787977896413077,0.29010103381431335,1.2349495844569753
647,2021-10-09,C,Healthcare,272622,282667,89828,683008,134630,8670671,38267012,18342,5.466516852132656,29.54324377197128,1.4098972275561958,0.33343320229343204,0.35155503883996564
648,2021-10-10,B,Technology,416549,477897,43009,9246795,705599,1414906,69860149,12548,-1.5568186230529477,27.15231645911426,0.9135168993279221,0.32253756813163714,1.871879143248268
649,2021-10-11,B,Technology,692706,439261,60945,7153613,646911,5194508,27180909,27664,-9.171255879784074,43.34563143926116,1.8337236586470824,0.26099253586677534,1.4972340544549325
650,2021-10-12,A,Finance,318393,167882,12622,9528480,815569,1886162,71502414,13703,3.675311047786437,31.007673495325037,1.5017428427103352,0.2744017842448578,0.15139447381013105
651,2021-10-13,A,Technology,667206,333725,41427,8273229,195803,8191719,95990049,38798,8.454703339409079,7.102217176391832,1.1136604443746565,0.07181256239445517,1.064364526561404
652,2021-10-14,D,Healthcare,435001,416966,66771,3352979,763944,5519382,9078254,42474,7.667184602242873,49.554474818988545,0.8277410570649717,0.42372140036638734,0.5405807024633442
653,2021-10-15,B,Finance,254868,350966,51363,6463177,689776,2396724,53615758,45978,0.6996003166030427,6.120349131152887,1.9266326319097786,0.22644893523614046,1.7029683008578773
654,2021-10-16,D,Finance,785128,293395,54973,179192,481448,2027195,9234711,29489,-9.909605767713245,14.2801782747381,1.5082664190858894,0.37416561216146677,0.1289209599683423
655,2021-10-17,B,Finance,758336,47723,40987,7210674,161810,2693253,67174514,28512,-6.2414269243768805,38.29610993242995,2.1725959849754743,0.29329030711840265,0.5286842043275226
656,2021-10-18,A,Technology,300159,403524,16131,7453638,583713,453103,89145352,10244,-4.436224187719056,15.76836696382717,1.1188053447602992,0.09751808039297863,1.488993171026871
657,2021-10-19,C,Technology,778444,62347,54531,9205572,410739,3810060,53640380,29615,-4.0394163269919625,30.477920704632538,1.6907383320228602,0.3023504736949046,0.6613687541186759
658,2021-10-20,A,Healthcare,882676,217841,19078,4304425,830058,6746114,3427888,48684,-2.8446601639123053,14.75542170836087,2.410907205558636,0.49162729910083725,1.6933519511838082
659,2021-10-21,A,Finance,730050,285177,85272,7613787,831839,7394879,85664081,12113,4.128656281561776,8.133813274152779,0.5690807032291312,0.4068152721877331,1.7308909924708726
660,2021-10-22,C,Healthcare,819164,372346,63959,3178023,230599,1443173,87949871,1344,1.277230186997274,30.680908022376414,2.1674322058720037,0.06808345891657311,1.6135836783068058
661,2021-10-23,B,Technology,805160,270358,74526,9937526,747048,8230980,41158311,13901,-7.533412873741336,18.72290557004724,1.3596579119521222,0.45662105057148644,1.2929759727149401
662,2021-10-24,D,Finance,552329,494271,3402,3498414,567411,7028579,81711521,14846,0.7320715330524763,33.59822767912517,0.8726049374429352,0.45175173808217667,0.7730032452597815
663,2021-10-25,A,Technology,466524,110409,79465,9081751,488606,6463025,21164559,41965,-2.31782422781661,44.16755492929131,1.7671484593794988,0.26767812659180246,1.7565175369256403
664,2021-10-26,D,Finance,91479,360944,88141,3530597,636543,4980821,23548895,14809,-7.840268387136973,17.26561905992343,2.179223351735884,0.06924937677266943,1.8716835446117635
665,2021-10-27,C,Healthcare,837903,404820,85340,8530516,244597,1996845,33683046,38079,-9.079373096150636,35.193110284151835,2.419139100768052,0.2973727347055308,0.8983917769610664
666,2021-10-28,D,Finance,777050,25379,31750,2379422,732367,7067863,69398269,41590,3.7695117758206216,32.63671620216297,1.553861790747967,0.4368143594701646,1.0401916714771773
667,2021-10-29,A,Finance,482429,26047,84799,445952,209781,4056240,20927602,16543,6.948801869855306,6.852354969257366,1.9747922914647478,0.38333574963883327,0.9853540427335357
668,2021-10-30,C,Finance,635870,434845,22517,3074638,653276,1458572,90410214,38545,0.7274652666620831,42.499639640211605,1.714888129564019,0.2538789505625902,0.8791277434084704
669,2021-10-31,B,Healthcare,671103,182721,5701,644170,547823,221812,88124219,41171,-7.103136173040287,30.90277550811329,0.8501173968086126,0.40167704477372285,1.0505750260539848
670,2021-11-01,B,Finance,874697,279870,70177,6627088,363574,8703144,55331943,36276,5.0416063200071,24.709457241304346,2.299849839421698,0.15314396323134316,1.949230252797617
671,2021-11-02,D,Healthcare,448415,82180,76924,661368,360389,7775328,58204830,8707,3.9860309431263303,45.03155731011893,2.4623869837057613,0.4907794274626786,1.7594303022191107
672,2021-11-03,D,Healthcare,129844,244998,-9797,8096397,203979,3937430,21901911,27498,9.872900308871039,47.40663499238691,1.0746052327232203,0.21905912897931828,0.4950497432062627
673,2021-11-04,B,Healthcare,563220,190669,13702,6482006,730563,3097358,16340584,10030,-7.177240403553773,18.134166758446213,0.9447410063669917,0.260435135773494,1.4254584267479764
674,2021-11-05,C,Finance,378761,31170,2511,9770568,882413,503187,2859267,44760,2.88401860139121,25.512142891467235,1.482452051937518,0.17049569285246613,1.5519694258037573
675,2021-11-06,C,Finance,973788,238121,37540,404737,708931,5318298,87764529,35938,4.303355047712065,21.250451788760596,1.7179022308461909,0.4247059804913474,0.5626408934813248
676,2021-11-07,C,Finance,731195,363987,14986,6858622,470761,3710993,68225181,45834,-2.4656824040070413,30.851299455732416,0.9655163650772987,0.49900947644032567,1.158020615248931
677,2021-11-08,D,Technology,127842,82037,81130,4873416,607184,4572394,10158296,16027,5.0270376225327595,22.821965924123724,1.7650725536403213,0.10462690852569673,0.7729797701799337
678,2021-11-09,A,Finance,562747,137746,54868,2904320,116748,4810386,76072054,48990,-4.544528992384135,38.29097771339194,1.6018323728924222,0.21771793614514234,1.1606414407654957
679,2021-11-10,A,Technology,664532,422268,68494,5581509,242041,9194388,54905144,6886,-5.778193995688925,41.183364839026574,0.6522950409583683,0.33303874443403897,0.9244303797771574
680,2021-11-11,C,Finance,155191,411683,34395,7293084,676327,2538314,39534094,14643,-0.6615237780357415,10.62101455876086,1.0602076444443942,0.13042395045304442,1.8068676876754295
681,2021-11-12,A,Healthcare,324589,301093,92308,5032805,557164,1946515,40319172,23282,-6.8761171718839575,26.08399171648066,1.9119289914067819,0.30099491237515374,0.8659079442935604
682,2021-11-13,A,Technology,907864,449724,-8765,5178328,515452,6055367,79647977,24935,4.052553813632988,46.180020241379744,0.5606851649769706,0.48550237398267215,1.1708326731975405
683,2021-11-14,A,Healthcare,245180,91081,17668,1079592,631619,4584979,89240853,38256,8.538440887841393,22.94772044753915,1.0318858756931504,0.2148349415700177,1.9023433636557174
684,2021-11-15,A,Healthcare,339720,464028,59952,2335018,791293,4004006,26413159,19712,-4.898367991253643,45.70157295985738,0.7392222849864598,0.23730729485073615,0.953819012010254
685,2021-11-16,B,Technology,224287,178771,81675,4185925,991698,9014743,58193238,7017,3.534629377631761,32.1066000111448,2.4730749504217635,0.22150648958493036,1.4913380487685883
686,2021-11-17,C,Healthcare,490092,160513,56281,1328510,990687,6392449,75286717,3091,5.4929463188790795,7.306190025316885,0.5961189514573855,0.36065083981476803,0.8827085475626263
687,2021-11-18,B,Finance,361472,126086,75560,9328490,889175,3080823,29025692,3051,-3.5702634811578404,26.825303821936295,0.6036281289095737,0.43573560395479655,0.8522625913595797
688,2021-11-19,A,Healthcare,27750,95900,781,6276230,467918,2626277,38528429,8166,5.088270816020589,16.765228728451838,0.7640856931376969,0.10004891577881607,1.8442302400549857
689,2021-11-20,C,Finance,616570,410678,20736,6960941,184486,9924484,46892077,38129,-9.567592287305377,38.435087601919065,1.830095431777352,0.35640596897561333,1.351307332682526
690,2021-11-21,C,Healthcare,553196,296068,-2026,9299315,353872,4087131,48441322,22057,-0.08519203680006981,26.591002363446627,1.3597672265483758,0.1408366460432759,0.186003277066289
691,2021-11-22,B,Healthcare,490854,428441,31505,8581052,740428,859111,31104144,45522,-4.223765305810772,24.903674172188758,2.0878087600520923,0.12871166665311543,0.6257021733792111
692,2021-11-23,C,Technology,300919,474592,93622,9302472,260355,9584721,59285387,35289,-9.050335008840648,40.932986454585055,2.0520936541582326,0.3768224988621526,1.9491977154274103
693,2021-11-24,D,Finance,527742,142402,41091,8340872,853745,3674446,35318746,46715,-6.408568446381557,26.12736721378834,2.308357672716601,0.2148061015300951,0.5712986712766078
694,2021-11-25,D,Finance,249410,290028,71835,1371036,908971,3317080,40088945,6418,4.5872816012859925,39.472657665234436,0.7588411892434221,0.49193383984887395,0.1993126239856168
695,2021-11-26,C,Technology,31748,287891,86774,7139312,36265,6175684,62806513,18477,-0.9637707935091413,8.12852140323674,1.2843390751317516,0.11341298149750953,1.5008223234629943
696,2021-11-27,C,Technology,423534,233886,38581,2178032,385174,8759679,48688553,15689,-6.836795784283545,27.803412231585504,1.445891289649885,0.25893225502073663,1.5722982074759233
697,2021-11-28,D,Technology,721649,250441,-9152,3823814,113359,9488132,39141271,34669,6.694128809876116,31.675478276538588,1.8537971305041976,0.2568596789300208,0.7548150595115635
698,2021-11-29,B,Finance,81391,354916,74604,7075671,675783,6396800,54698144,21609,-2.3584458623479954,47.90776180061929,1.3565317514399553,0.43446573376333225,1.6971272033989488
699,2021-11-30,C,Finance,201680,47873,84665,7098352,753701,8813843,39776927,42989,-5.7045017533984925,12.57766027713053,1.7602917504473998,0.4819645907879916,0.14111260874888007
700,2021-12-01,C,Finance,23077,370360,94629,9595748,462450,316522,19416843,31001,0.03460773471906364,13.191073669540462,1.6036302963467859,0.3070732742890959,1.4686414161265156
701,2021-12-02,D,Finance,578198,455645,20335,6432164,899077,1157163,10407556,15951,1.9659185034986386,5.752786595043126,2.074632322879904,0.2697239518429584,1.6499597265731325
702,2021-12-03,D,Technology,897308,308472,50820,1258110,423728,5445091,70525738,5309,9.70593036354624,38.894562779042175,2.0586003680189124,0.14226428962837576,0.13786675689703912
703,2021-12-04,A,Finance,163460,235875,27872,5761783,432424,3599515,78002199,48258,3.3787701437830453,23.37002491199496,1.4805527692567824,0.45895398597536957,0.6284452163756796
704,2021-12-05,A,Technology,289614,451323,50188,8680170,677047,3562114,19582890,36418,-4.619748041475034,34.80317857511727,1.8982811173573448,0.40335473287002216,0.3866876788713407
705,2021-12-06,B,Healthcare,113074,207109,87862,7256534,780773,2502373,22687392,9640,-9.85242590853227,7.363546801446635,1.4327445219958748,0.17173300533075483,1.6063484076095627
706,2021-12-07,C,Healthcare,689339,220452,38185,7346678,107072,4900109,7248160,38840,-3.4549512983303865,46.12679554048802,1.4076142528347593,0.249504514011946,1.6859747195069863
707,2021-12-08,C,Technology,331390,476386,40400,3254209,619411,6872729,84913071,17334,-4.401322656602815,29.091435787981588,1.4527381995250508,0.31274670425733764,1.5642088918269341
708,2021-12-09,B,Finance,375527,316484,8645,8406141,72968,1430146,82715999,19870,2.3685294999882913,7.3734584153747935,1.486876463692198,0.41913007029652977,1.2195563415999007
709,2021-12-10,A,Healthcare,67654,326509,10369,7064325,933681,1654256,50729282,19714,-1.2860369743064108,36.79284687717127,1.1235883469777106,0.22409353579239277,0.31991557904786644
710,2021-12-11,C,Finance,809912,131226,98415,2592717,779875,2698031,49063409,10498,4.435585579337273,21.829209553227482,0.7705420791141411,0.3841477455020524,1.0503908463464298
711,2021-12-12,C,Healthcare,303583,128119,84298,8331780,305928,2051889,72255074,5865,-3.8239467555188185,43.29457163014846,0.9793094932919262,0.41249477887041874,1.7288431897999317
712,2021-12-13,D,Technology,803259,321617,37478,5086604,503599,1374531,39171443,25523,2.5360387613424393,43.73027144308472,1.7231895228176992,0.36142817185630344,0.2929441286851752
713,2021-12-14,C,Healthcare,654057,434965,65751,1279071,413573,1855066,59820117,22960,-9.680289575005334,38.74101769942649,2.285949335336404,0.428251606095421,0.24728515372511775
714,2021-12-15,B,Finance,489213,275955,4295,8446029,635869,5810672,67069603,3723,3.7795561215422033,21.690192591011336,0.5573008269398536,0.4723808519611113,0.5091156862601287
715,2021-12-16,A,Healthcare,525656,342690,6642,3476325,495797,9500482,26342161,35262,-2.7413427662824326,36.270381912964396,2.2635145671062187,0.21607239763607022,0.4271951808641198
716,2021-12-17,A,Healthcare,240650,299072,43888,668085,144127,1122320,45613779,15518,-1.9280959872818215,16.1216527851034,0.8175865877867139,0.06943334102393231,0.7405847794943121
717,2021-12-18,B,Finance,515907,233576,29977,4420662,374644,4612526,47685624,14421,-6.616615911694921,42.106940875364934,1.8433989950522867,0.379425875178014,1.5251773248787688
718,2021-12-19,B,Healthcare,839880,47278,1606,2626785,659215,2207037,68617970,21556,2.17653429721231,27.950173403589258,1.048250265525423,0.13891482199849625,0.618014632732816
719,2021-12-20,B,Healthcare,901449,137438,91980,2067014,222320,6823023,76187096,18669,-4.755685026980512,46.19477828255617,2.435624040186876,0.07154748403108269,0.1745810146498059
720,2021-12-21,A,Healthcare,186158,329851,31208,8627458,56020,7587158,93527874,27057,-5.134911238497086,25.38667033569687,1.642846240361037,0.36354235098421184,1.3644797930888646
721,2021-12-22,D,Technology,803648,376445,50083,6934664,752022,4859529,88391746,45551,9.558514676450226,35.77391881406267,2.46930305433239,0.2466983160176212,1.483814437940192
722,2021-12-23,D,Finance,656693,90549,49298,6254404,695776,5099076,73386925,32709,1.57111192102359,37.51283804268259,1.762573823674674,0.3017118521038056,1.4382718397609124
723,2021-12-24,C,Healthcare,126785,18215,87778,2640897,736954,1982602,24094893,40928,5.913090082490077,9.264025109921842,2.4819023395307287,0.4079592738300129,1.5207215570365413
724,2021-12-25,D,Healthcare,713884,61514,38427,9576370,931971,5393311,33515217,41361,5.542623429761846,17.136974633121078,1.8337834379225124,0.29680013746028605,0.8139508512310802
725,2021-12-26,D,Healthcare,180288,199261,14448,639813,454957,3600978,61446576,27952,8.637867303857881,35.06643102272433,0.7239910220951271,0.28097173938219705,1.067077722541564
726,2021-12-27,C,Finance,85735,104141,15855,6702756,587458,5697341,41835455,29626,2.6919996695822306,16.176455170304433,1.4333209006948204,0.10880488537384249,1.143303021043495
727,2021-12-28,B,Healthcare,716593,343794,50660,2432453,928636,6866866,42810749,46299,-1.9293683228991725,11.602732903267441,0.7142285918508668,0.3175850099852024,0.34560598093372474
728,2021-12-29,A,Finance,386277,306551,31295,416804,294278,4627509,32471025,1562,-0.8044562529052222,40.687237065984945,1.1903695857974774,0.07796995240264717,1.1438954950705615
729,2021-12-30,D,Technology,764838,205281,89408,7663655,667177,5305293,47373731,37984,-7.066672855338931,45.24070256116296,1.9979995775154245,0.31320636265933394,1.695249727702505
730,2021-12-31,B,Finance,496692,141878,78255,2608053,806473,1381698,50773232,37128,4.14244797470192,11.350055425525477,1.7512333908915578,0.1273434236262237,1.1239233357532106
731,2022-01-01,C,Finance,30075,133248,45856,3077188,927402,8094195,28850534,47704,-2.2284028760392953,12.093176756609349,0.784826688942287,0.228982179575211,1.095539049260413
732,2022-01-02,D,Healthcare,21088,100841,14086,9144830,800560,9963534,85512394,4673,-7.3684120383794145,45.22992633961296,2.2607853022195954,0.44690206675857475,0.27007190000438197
733,2022-01-03,A,Technology,248848,316242,60699,1882953,799571,7430185,96804554,15299,5.192120897384299,20.40150716828761,1.8786774646663686,0.06660812020998821,0.38371057766276806
734,2022-01-04,C,Healthcare,480176,445904,64589,6717730,106804,2167295,10692933,32238,9.74184572219475,9.032187844344804,1.4570801736688552,0.20444611955486686,1.348579803152092
735,2022-01-05,C,Technology,380936,203545,34801,1404817,182361,3735523,32710088,26854,-5.8797085687645385,23.73183333096663,1.8296948351459554,0.16172059695826146,1.3751479853552149
736,2022-01-06,B,Healthcare,357644,322367,44623,4044265,777674,1128242,80650509,23607,3.6240549118089618,31.692387829295654,1.3149199109945404,0.20117252033465954,1.2815440833801885
737,2022-01-07,A,Technology,164043,425074,41712,7874237,110655,9072205,72731425,37299,3.0457418915954477,33.41850041469847,1.8453820859734045,0.45471651411049446,0.12514746839018712
738,2022-01-08,B,Technology,393296,457402,65619,8505418,856095,8752518,99796215,45255,-6.67506578751655,15.610634204377472,2.0376649633893997,0.16662933389343074,0.5230824514223181
739,2022-01-09,B,Technology,907901,138622,98432,5692948,665410,3945132,87066810,31880,1.8324280121208822,40.040649391916986,2.140524048220372,0.1819735532178181,1.4742360749553125
740,2022-01-10,C,Technology,615219,252545,80602,2939811,78160,6887245,62040610,23104,7.842983383230521,27.715966752401332,1.1490039049824334,0.15694025443018889,0.4770476497608849
741,2022-01-11,D,Healthcare,476778,415857,90014,4910281,539784,5157007,80312788,48919,-8.308962658375032,13.220306158134493,1.865281495151242,0.47022937706649837,1.9742495142823189
742,2022-01-12,B,Finance,43628,468238,1733,8890941,603213,7379339,31459720,9206,9.165155063485027,13.540126360183699,0.5048117514945878,0.37787385202624907,0.8035064307196956
743,2022-01-13,C,Healthcare,801957,303914,48270,9160461,708842,7017703,93742276,46194,5.231443708848628,9.66005387323817,2.120769244657271,0.2246542835603232,1.2766799226756502
744,2022-01-14,B,Healthcare,738480,384238,43078,7244255,356119,3625235,25427992,24855,2.712288744851527,12.240378718557158,0.5168581701649428,0.2976979957165262,0.8998580211794024
745,2022-01-15,D,Healthcare,715850,125592,66231,5983338,879709,3341744,89013665,36309,1.9325237778051623,22.235810846301508,2.2266647740440364,0.20280822742544202,0.86851386896859
746,2022-01-16,D,Healthcare,729832,159230,99606,7991579,67889,8465694,74228745,33343,8.960519164385992,5.874689132370364,1.7574573372658935,0.25696328105791205,1.2463840563533581
747,2022-01-17,C,Technology,176532,348334,39029,8110069,692172,6188719,62030232,28896,6.7841789064261455,16.63513001273245,1.3015583972144678,0.2919972760165299,1.7286996838445745
748,2022-01-18,B,Technology,842448,244593,28377,4200228,126814,6557401,23533134,17044,7.597649647598498,19.103131827813122,1.1873763641901935,0.4556363578808697,1.9829245916302536
749,2022-01-19,B,Technology,543967,458240,86751,2764856,122491,6657370,26149787,23095,7.235631096526809,16.131039817725895,2.2202604668460513,0.10782962763902032,1.0160051359514404
750,2022-01-20,B,Technology,456763,343282,92586,4434210,526278,7680910,38175335,31911,-3.6694810843562493,14.072713012422998,1.2420763796201564,0.061816358767231794,1.924525861209652
751,2022-01-21,D,Finance,339515,174091,69327,4842720,85853,8813040,90553212,1331,-1.6756215694101844,27.60769353275923,2.265708150694585,0.23299321765333486,0.5868174853169624
752,2022-01-22,B,Finance,783687,399866,80471,1605396,421740,6154021,78661092,18279,-0.5363599155192773,39.596191175095974,0.8201020545706788,0.30408349157707465,1.3300696807400525
753,2022-01-23,C,Technology,64062,492623,73690,9862128,230782,5496018,55941333,33755,9.756318950165245,24.885038976605287,2.285433453449614,0.36116752442520106,1.6588411979455757
754,2022-01-24,D,Technology,645262,242724,-9003,8613876,651537,9563687,27818254,20044,5.930210971394201,29.739636611535943,0.9912295653939518,0.2438951976980891,1.1867739093862453
755,2022-01-25,C,Healthcare,542693,417151,93523,6847008,828297,41888,22114200,36724,-2.4234076209179056,38.510908047747634,1.740169492196213,0.36547636161202085,1.8628202454864329
756,2022-01-26,C,Finance,569825,78693,65520,3446335,739600,6016629,60931167,5961,3.2066846442786368,24.839258648310427,0.5064025954009856,0.4289280096440086,0.38087129556153687
757,2022-01-27,B,Finance,34472,241896,64601,6393652,531629,284781,52001401,9660,-5.951080261715232,37.05435723877509,2.0925500567701594,0.4428025699352814,1.8249155892730125
758,2022-01-28,A,Healthcare,496307,242562,25173,1267246,809835,9029819,96858695,1922,-0.7387402976233286,35.912666297671876,1.258069065496284,0.39895370082341014,0.8757039524382467
759,2022-01-29,B,Healthcare,966324,432409,11880,1427034,211594,5436027,16935546,38386,9.589391156045568,39.13709657925003,0.6189628163951382,0.38024600646211226,1.1974529325865257
760,2022-01-30,D,Finance,250556,23236,71601,6228563,309715,8564147,10092013,15313,-3.7847279304179704,11.06801306767004,1.989442848393622,0.3039287545660245,1.6582499741873387
761,2022-01-31,C,Healthcare,596038,76234,37774,5620094,346713,4737810,63808695,20524,-7.621780936084939,18.21663808437445,2.225295237007309,0.26498033921422376,1.6605990591650275
762,2022-02-01,D,Finance,408270,286378,55544,9337490,504604,8264699,1211535,39316,9.131910484706406,9.392238968459267,1.5059765437291592,0.39709781364920665,0.6868490133344544
763,2022-02-02,A,Technology,901988,97926,-8763,4234115,546833,1149694,54955493,19290,-4.748658701884681,27.5108710856807,1.1223628536067867,0.25981732454760226,0.18251829882048365
764,2022-02-03,C,Technology,673998,201682,30921,3251469,728346,5808886,8911824,34536,1.9999602807267163,35.76507638409398,1.0825382522257478,0.3662445619862824,1.2383114843479188
765,2022-02-04,D,Finance,430459,202378,32618,3596224,579315,9115567,23442964,18014,-6.439486030214656,44.19552551609087,0.626045586990245,0.13822122307246207,0.3680349454838132
766,2022-02-05,B,Technology,716910,117713,92465,9737338,179362,5265517,67661127,11652,4.731644457403432,10.6879650174263,2.182399606101199,0.14524349476084092,1.7852113052529663
767,2022-02-06,C,Healthcare,727165,175748,30877,6497548,772211,4919082,75681034,17748,-3.6177252791376313,11.800845729520175,1.126890247656203,0.2880202371816228,1.0826113801540067
768,2022-02-07,A,Technology,746932,478507,84157,7607970,771433,8985417,28366083,45167,4.491632020368995,32.4975881766437,2.3033790963516214,0.09388450610144318,0.7524123472698
769,2022-02-08,D,Technology,839140,304832,87046,8018125,219300,4280513,7368236,21348,-3.499219207180804,37.474976606140764,1.7420501446720187,0.06488998091066882,0.7375415680669767
770,2022-02-09,C,Technology,82250,366994,25210,5582321,992791,232952,90093883,7909,7.511357314634463,45.392104636966046,0.6139020632292149,0.4913733714384288,0.6866129165599435
771,2022-02-10,A,Healthcare,216505,452744,17922,1308511,243014,1245993,71369509,13242,6.281642293510618,30.774954790684397,0.7424509294086681,0.29259424357569863,1.3150328104754372
772,2022-02-11,A,Technology,627084,116493,19021,5477695,659838,6455841,83968552,26286,-1.9627966405461947,25.429184186222177,1.338614565028606,0.31546289914948134,0.6384685274329268
773,2022-02-12,C,Finance,42519,145645,322,8285538,210995,5181298,79187921,30031,-0.8829101942761248,14.850637611598975,1.9839057069210564,0.42750796394995794,1.9500239179896042
774,2022-02-13,C,Healthcare,856708,42726,97042,9162843,480298,6606119,90008581,25452,3.2036259439000006,11.960512805963447,1.7039774096180598,0.18407947293239746,0.3391964647655414
775,2022-02-14,A,Healthcare,664517,81495,16615,5075267,459868,8776201,17371722,43985,-3.123242266854362,38.38510784059145,2.484645760320465,0.4980202610733438,1.3862243120437832
776,2022-02-15,D,Technology,468785,489233,-2543,3879494,661379,1928747,26650441,36505,3.4926695484059067,20.580226339480646,1.6412468190227028,0.10847015192063968,1.2606509112341315
777,2022-02-16,D,Technology,74483,179688,32726,1704305,535272,113806,31768892,2030,4.121983405596627,17.0413960417549,1.647131811822544,0.4900157111885783,1.2378329871570872
778,2022-02-17,B,Healthcare,332895,428403,13934,519237,676485,8841647,93660411,15960,5.069058031901196,26.13232952264429,0.5858775065839283,0.3166460933086102,0.490229490770846
779,2022-02-18,A,Finance,869982,264715,69927,4445671,319108,1279553,40974446,22928,-8.217739156354453,15.9164019267652,2.163990699111852,0.06259258973486145,1.575792512529431
780,2022-02-19,D,Healthcare,245115,375507,89357,5069290,162016,6545225,81805340,37477,-5.24551696960422,32.481571267908514,0.6577917754759692,0.2260231733968322,0.8260677767559543
781,2022-02-20,B,Healthcare,840615,47147,69598,3283807,611206,5972069,36942206,27754,-1.5247941140673387,9.455928452375055,0.8862681858384969,0.2951494630974723,0.6731335519938352
782,2022-02-21,C,Healthcare,449576,25969,2349,1575662,907295,8876669,78128929,10565,6.62272795786869,6.989487299087952,2.4491562278602936,0.2759576422719677,1.4582740834955872
783,2022-02-22,C,Healthcare,46226,268185,14092,6054490,985386,1906153,41511795,24004,-6.184272175732966,31.234892073724556,0.6551331284296433,0.3849135981339602,1.5636872022518626
784,2022-02-23,B,Technology,935880,439517,89394,3598180,44550,1277301,67157243,12217,-5.7132446045783825,41.937737827101905,1.0319577547058423,0.4313086324294057,0.5672787083588213
785,2022-02-24,D,Technology,782755,311060,99100,6967343,527517,1446550,68791122,18756,1.1110862625437115,36.39813411844176,1.1374771943416713,0.19356628604084491,1.6649914592561783
786,2022-02-25,D,Healthcare,421912,310769,51677,6655146,381600,5499478,12057833,30791,-6.0425463990357215,37.93351960159104,2.175609293036916,0.23281409989142865,0.9216618429870062
787,2022-02-26,A,Finance,975821,419981,13480,6170936,669631,1784353,62174122,48267,5.9725541983003705,13.678798208297195,2.4044184299938585,0.17239540914588825,0.2988599807811252
788,2022-02-27,C,Finance,437165,350523,92902,4971727,904092,1693960,74344933,49095,-2.9133839540628266,41.971636406546025,0.786280363324438,0.055843548128641535,0.6845684938610864
789,2022-02-28,B,Technology,819771,401414,33412,9763227,123549,9820234,53538542,9312,3.5887406337774905,5.065820236647334,0.6066183276327868,0.4029291802668375,1.5417262003589371
790,2022-03-01,D,Finance,63590,198804,98267,4398404,150854,7853368,44049894,43831,0.8224235465763403,22.87143868194059,2.3751688144382443,0.15304780653392014,0.8581591769257513
791,2022-03-02,C,Technology,560346,302169,27995,4110942,827234,3857745,26926533,22000,-4.548321485128534,13.156079078318662,1.3564575944254844,0.3886575858468683,0.5672039929263287
792,2022-03-03,D,Finance,397671,375018,66170,6019840,659089,345924,61137849,1019,-1.8271355463192336,17.54302364964476,2.071595369392255,0.23069097599914634,1.5835952460378997
793,2022-03-04,D,Healthcare,250973,37799,-8216,3803126,942931,6323469,94292567,29342,-9.547293754247015,18.041123807102856,2.4824124882434058,0.3563129944007035,0.7767233038493998
794,2022-03-05,B,Healthcare,234282,250625,32502,8182862,502960,9501211,33436880,13416,-1.7842569089289189,39.636291364207274,2.4464188110555125,0.4877206411748794,1.634279676103776
795,2022-03-06,D,Technology,489543,252166,18107,1237177,441739,880897,87291991,33536,0.5620911500501258,48.735400708544475,1.995868572262278,0.34236123540729724,1.5997106109812715
796,2022-03-07,B,Finance,772345,111020,57876,7777356,910054,9261164,86780627,30230,-6.609210973537733,37.61427528373511,0.9681431752987337,0.35976832628382116,0.8626798991212348
797,2022-03-08,D,Finance,680708,378363,49084,9579279,644587,3583329,96316463,39536,-1.415780330086493,27.014691049578026,1.3685491111852155,0.4824012505402057,1.4418133916206748
798,2022-03-09,C,Technology,623444,486846,1662,429514,259151,3377166,19392828,31325,6.169601194079469,7.047179440246473,1.758026531386279,0.1453415905740794,0.6429256714773398
799,2022-03-10,D,Healthcare,793977,22165,94087,9113970,923246,456535,51500547,46545,8.427886760107366,11.261257864611894,1.9540797218374688,0.47327321159214475,0.11227700877303665
800,2022-03-11,B,Finance,987519,252189,4937,9932644,312632,3950851,97056221,2749,-4.181386477034643,46.160642601573606,1.7649414265371652,0.43496026940618965,0.4868134828754991
801,2022-03-12,B,Finance,593722,42520,35566,1648896,428579,9457443,19618320,23500,8.181972652080646,49.11032328475238,1.7416975513809292,0.33460613674598855,0.1355200379793598
802,2022-03-13,C,Technology,667906,460820,46727,8245719,417211,7280496,6485066,22147,8.08466589019812,37.38348645098187,2.4964919398166723,0.41251899131640735,1.2879181908092725
803,2022-03-14,D,Finance,302650,497039,38593,8401490,474137,4740756,12722683,2306,2.66939600013653,38.95756823274483,2.2826986978051007,0.17892443653224854,1.0482844854338107
804,2022-03-15,B,Healthcare,152851,406880,84917,2334061,770670,6208981,19678302,40151,9.174108677232745,49.05880902277588,1.4916466975787968,0.1701641388741852,1.1548117963017066
